fact_id,date_key,hs_code,country_key,trade_flow_key,is_total,trade_value_usd_million,observation_status,reported_quantity_unit,source_report_date,source_file
24181,202211,71031041,TURKEY,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2022_11.html
24182,202211,71031041,U ARAB EMTS,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2022_11.html
24183,202211,71031041,U K,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2022_11.html
24184,202211,71031041,U S A,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2022_11.html
24185,202211,71031041,TOTAL,export,1,0.05,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2022_11.html
24186,202211,71031042,BELGIUM,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24187,202211,71031042,CANADA,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24188,202211,71031042,CHINA P RP,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24189,202211,71031042,CZECH REPUBLIC,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24190,202211,71031042,GERMANY,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24191,202211,71031042,HONG KONG,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24192,202211,71031042,ISRAEL,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24193,202211,71031042,ITALY,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24194,202211,71031042,JAPAN,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24195,202211,71031042,NORWAY,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24196,202211,71031042,SLOVENIA,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24197,202211,71031042,SRI LANKA DSR,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24198,202211,71031042,TAIWAN,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24199,202211,71031042,TANZANIA REP,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24200,202211,71031042,THAILAND,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24201,202211,71031042,U ARAB EMTS,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24202,202211,71031042,U K,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24203,202211,71031042,U S A,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24204,202211,71031042,TOTAL,export,1,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2022_11.html
24205,202211,71039110,ARMENIA,export,0,0.04,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2022_11.html
24206,202211,71039110,AUSTRALIA,export,0,0.05,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2022_11.html
24207,202211,71039110,AUSTRIA,export,0,0.11,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2022_11.html
